race,cluster,lsat,ugpa,zfygpa,zgpa,bar1,fulltime,fam_inc,age,gender
7,3,39,3.3,NA,0.16,,1,4,NA,male
7,2,34,3.1,0.35,0.2,P,1,4,-62,female
7,2,34,3.2,0.53,0.54,P,1,4,-60,male
7,3,32,3.2,-2.24,NA,,1,3,NA,female
7,3,36,3,0.2,0.35,P,1,2,-61,male
7,1,42,3.4,0.33,0.63,P,1,5,-60,male
7,3,34.5,3.3,-0.82,0.15,P,1,4,-60,female
7,1,39,3.3,0.53,0.36,P,1,4,-62,male
7,3,41,3.2,-0.68,-0.41,P,1,3,-62,male
7,4,38,3.7,-2.75,-0.8,P,1,3,-60,male
7,1,39,3.3,NA,NA,,2,4,NA,female
7,3,35,3.6,0.93,1,P,1,2,-62,male
7,3,39,2.4,-0.55,-1.16,F,1,2,-66,male
7,5,39,4,0.55,0.31,P,1,4,-62,female
7,3,34,3.5,-0.29,-0.84,,1,3,NA,female
7,4,46,3.4,-0.56,0.1,P,1,4,-62,female
7,3,43,3.4,0.97,0.46,P,1,4,-67,male
7,1,42,4,2.04,2.17,P,1,4,-62,male
7,3,35,2.9,-1.36,-1.57,P,1,3,-54,female
7,2,40,3.7,NA,NA,,1,3,NA,female
7,3,43,3.2,0.85,1.37,P,1,4,-41,female
4,5,31,3.6,-1.25,-1.11,F,1,1,-51,male
7,3,36,2.9,0.28,-0.14,P,1,4,-62,male
7,1,35.5,3.9,-0.2,-0.04,P,1,3,-61,female
7,3,36,3,0.26,0.21,P,1,2,-56,female
7,1,44,3,0.19,0.55,P,1,3,-62,male
3,1,26,3.4,-1.77,NA,,1,1,NA,male
6,1,42,3.2,0.54,0.64,P,1,2,-59,male
7,1,42,3.4,0.77,0.88,P,1,4,-59,female
7,1,42,3.4,0.62,0.59,P,1,5,-58,female
7,1,40,3.2,0.69,-0.02,P,1,4,-63,female
3,1,28.5,2.5,-2.79,NA,,1,3,NA,female
7,5,41,3.7,0.04,-0.86,P,1,3,-61,female
7,2,21,3.4,NA,NA,,2,3,NA,female
7,5,45,3.8,-0.62,NA,P,1,3,-55,female
7,3,39,3,-0.33,-0.38,P,1,NA,-55,female
7,2,27.5,2.7,1.24,1.63,,1,3,NA,male
7,1,39,3.5,NA,NA,,2,4,NA,female
7,1,38,3.5,0.71,0.6,P,1,4,-63,male
7,4,42,3,0.33,-0.78,P,1,4,-62,male
7,1,34,3.3,0.28,0.29,P,1,3,-61,male
7,1,43,3.1,0.11,0.05,P,1,3,-61,male
3,4,29,2.5,NA,-1.41,F,2,NA,-57,female
7,2,33,2.9,NA,NA,,1,NA,NA,male
7,1,40,2.6,0.32,0.62,P,1,4,-60,male
7,3,31,3.2,-1.26,-1.62,P,1,4,-61,female
7,4,48,3.9,-0.25,-0.52,P,1,4,-62,male
7,5,45,3.7,0.86,0.42,P,1,4,-65,male
7,4,48,3.5,-1.17,-1.57,F,1,3,-62,male
7,5,46,3.5,0.43,NA,P,1,4,-62,male
7,1,39,3.6,-0.93,-1.7,,1,2,NA,female
7,1,42,3.5,-1.17,-0.87,P,1,4,-62,female
7,4,37,2.8,NA,NA,,1,4,NA,male
7,3,37,3.1,0.34,-0.57,P,1,3,-60,female
3,2,28,2.1,-1.32,-1.4,P,1,2,-49,male
7,4,44,2.9,0.8,0.38,,1,4,NA,male
7,3,35,3.7,-1.09,-0.99,P,1,3,-61,female
7,1,41,3.2,-0.29,-0.73,P,1,3,-63,female
7,3,37,3.2,-0.97,NA,,1,3,NA,male
7,3,36,3.4,-0.39,-0.19,P,1,4,-60,male
3,1,22,2.5,-1.54,-1.84,F,1,3,-55,male
3,1,25,2.5,-1.65,-1.8,F,1,4,-36,female
7,3,45,2.9,0.59,-0.18,P,1,3,-57,male
7,3,36,2.7,0.29,0.04,P,1,4,-60,male
7,3,30,2.9,0.61,1.03,P,1,4,-46,female
7,3,43,2.5,-0.5,-0.84,F,1,3,-55,male
7,5,44,3.5,0.06,0,P,1,4,-65,male
7,1,27,3.9,0.9,1.76,P,1,3,-49,female
4,6,25,3.7,-0.81,-0.82,F,1,4,-61,male
7,3,37,2.2,-1.11,-1.02,,1,3,NA,male
7,4,36,2.8,-0.07,0.09,P,1,3,-61,male
7,2,37,3.8,0.12,0.53,P,1,3,-56,female
7,5,42,3.5,-0.67,-0.77,P,1,4,-59,female
7,3,35,2.8,-0.58,-0.38,P,1,3,-58,male
7,3,38,3.1,-0.34,-0.13,P,1,3,-61,male
7,1,44,3.1,-0.39,-0.04,P,1,4,-64,male
7,3,34,2.9,-0.73,-1.01,F,1,4,-62,male
7,3,39,3.4,0.21,0.84,P,1,3,-44,female
7,1,43,3.7,0.47,NA,,1,2,NA,female
7,1,35,3.5,0.96,1.11,P,1,3,-56,female
2,5,41,3.5,-0.12,NA,P,1,4,-60,male
7,2,30,3.2,-0.48,-0.89,F,1,3,-62,male
7,3,31.5,2.6,0.47,-0.97,P,1,NA,-60,male
7,3,36,2.7,0.07,-0.72,P,1,3,-49,male
7,3,35,3.1,0.62,0.5,P,1,4,-61,male
7,4,36,3.4,0.04,0.6,P,1,NA,-61,male
7,1,38,3.1,-0.07,-0.38,P,2,4,-60,male
7,1,40,3.9,0.13,0.75,P,1,4,-63,female
7,1,39,3.1,-0.18,0,P,1,3,-62,female
7,2,33,3.2,-1.15,-2.09,F,1,NA,-61,male
6,5,32,2.9,NA,NA,P,1,4,-53,female
7,3,40,2.2,-0.68,-0.14,P,1,3,-58,male
7,5,43,3.8,-0.73,-0.66,P,1,4,-61,female
3,3,21.5,2.7,-2.7,NA,,1,1,NA,female
7,3,40,3.6,1.45,0.81,P,1,4,-57,male
3,3,25,2.7,0.97,0.89,P,1,1,-59,female
7,1,45,3.4,0.17,NA,P,1,4,-59,female
7,3,31,3.9,0.37,1.04,P,1,3,-60,female
7,1,33,3.8,NA,NA,,2,3,NA,male
7,4,28,3.7,-3.07,NA,,1,1,NA,female
7,1,42,2.9,-0.26,-1.05,P,1,3,-62,female
7,2,33,3.1,1.15,1.39,P,1,4,-60,male
7,3,37,3.7,0.51,0.63,P,1,5,-60,female
7,1,39,3.1,0.17,0.14,P,1,4,-66,male
7,5,41,3.7,NA,NA,P,1,4,-55,male
2,1,41,3.9,0.59,0.73,P,1,3,-62,female
7,2,37,3.6,0.84,0.57,P,1,3,-62,male
7,1,32.5,3.8,-0.16,-0.43,P,1,3,-62,female
7,4,38,3.1,2.04,1.14,P,2,3,-54,male
7,3,36,2.6,-0.57,NA,P,1,4,-66,male
7,3,31,3.2,2.48,2.18,P,1,4,-56,female
7,3,28,2.5,-0.52,-0.42,F,1,4,-59,male
3,2,28,2.7,-0.32,-1.22,,2,3,NA,female
7,3,36,2.3,NA,-0.34,P,1,5,-60,male
7,3,35,3.3,-0.01,-0.01,P,1,5,-60,female
6,4,31,3.8,0.69,1.22,P,1,3,-62,male
4,1,32,2.7,-1.04,-1.52,F,1,3,-63,female
7,3,34,3.1,-0.17,-0.66,F,1,4,-64,female
7,1,41,3.7,-1.21,-0.83,P,1,3,-61,male
7,3,38,3.5,0.55,0.42,P,1,3,-67,female
7,3,33,3.3,2.13,2.34,P,1,3,NA,male
7,2,40,3.5,1.03,1.28,P,1,5,-63,female
7,3,37,3,0.94,0.44,P,1,4,-61,male
7,3,44,2.2,-0.29,-0.89,F,1,3,-61,male
7,5,35,3.6,NA,NA,,1,5,NA,male
7,3,40,2.5,0.1,-0.35,P,2,3,-47,male
7,4,42,4,0.95,1.5,P,1,4,-60,male
7,3,35,3.3,NA,NA,,1,3,NA,female
3,6,31,3.1,-0.62,-0.55,P,1,2,-62,female
7,3,39,2.5,0.88,0.1,F,1,4,-57,male
7,1,37,3.3,0.97,0.86,P,1,4,-59,female
7,1,34,2.9,1.01,-0.35,P,1,4,-58,male
2,5,43,3.7,-0.85,-0.6,P,1,5,-62,female
7,3,40,3.1,2.54,2.74,P,1,4,-59,male
7,1,38,3.6,0.57,0.64,P,1,4,NA,male
5,4,29,3.2,-0.99,-0.88,F,1,3,-62,male
3,6,34,3.3,1.75,0.99,P,1,3,-62,female
7,3,34.5,3.1,-1.21,-1.1,P,1,4,-61,male
7,3,33,3.6,-0.13,0.15,P,1,2,-59,female
7,1,33,3.9,1.35,0.87,P,1,4,-38,female
2,4,45,3.9,-0.44,-0.12,P,1,3,-63,male
7,4,46,3.7,1.92,1.41,P,1,4,-62,female
7,1,41,3.5,-0.8,-0.96,P,1,3,-62,female
7,4,43,3,0.12,0.11,P,1,4,-62,female
7,3,37,2.3,-0.59,-1.84,P,1,4,-60,male
7,1,43,3.7,0.61,0.82,P,1,3,-56,male
7,3,28.5,3.6,-1.74,NA,,2,3,NA,female
7,1,41,3.5,0.02,-0.06,P,1,4,-62,male
7,4,42,2.9,-0.57,-0.22,,1,3,NA,female
7,2,26,3.8,NA,0.49,P,1,1,-50,female
7,3,48,2.9,2.22,2.27,P,1,3,-58,male
7,4,45,3.1,-0.48,-0.34,P,1,3,-58,female
7,1,40,3.6,0.95,0.41,,1,3,NA,male
7,3,35,2.7,-0.57,-1.14,P,1,4,-62,female
7,3,33,3.1,0.56,1.63,P,1,4,-55,male
7,4,36,3.8,0.88,0.6,P,1,4,-62,female
7,2,38,2.5,-1.12,-1.37,F,1,4,-58,male
7,3,34,3,0.28,0.24,P,1,3,-61,male
8,1,44,3.2,0.47,0.68,P,1,4,-61,male
7,1,30.5,3.4,-0.66,-0.78,P,1,3,-53,female
3,6,41,2.1,0.71,1.15,P,1,4,-57,male
7,4,37,4,1.23,1.36,P,1,2,-58,female
7,3,NA,3,-0.08,0.06,P,1,4,-61,male
7,4,37.5,3.6,0.8,0.99,P,1,5,-60,male
7,4,NA,2.8,-2.03,NA,,2,3,NA,female
7,3,36,3.7,-0.7,0.02,P,1,4,-61,male
7,3,33,3.1,-0.71,NA,P,1,4,-65,female
7,3,44,2.5,1.52,1.53,P,1,4,-58,male
7,1,45,3,0.44,0.16,P,1,3,-61,male
7,4,35.5,3.6,-1.23,-0.98,F,1,4,-59,male
7,3,41,2.4,0.12,0.58,P,1,4,NA,male
7,1,37,4,-0.22,-0.49,P,1,3,-66,male
7,3,26.5,3.2,0.61,0.75,P,1,4,-62,female
7,2,31,2.9,-0.84,-1.38,P,1,4,-60,male
7,3,36,3.3,0.65,0.59,,1,3,NA,male
7,3,31,3.6,1.23,1.31,P,1,3,-48,female
2,4,35,3.4,-0.07,-0.29,P,1,4,-61,female
7,4,42,2.9,NA,-1.25,F,1,3,-62,female
3,3,17.5,3.6,-1.54,-1.13,P,1,NA,-61,male
7,2,37,2.8,-0.65,NA,,1,3,NA,female
7,3,33,3.2,-0.14,1.4,P,2,3,-54,female
7,3,37,2.6,1.1,1.35,P,1,3,-57,male
6,3,31,3.1,-0.71,-0.95,P,1,2,-57,male
8,1,42,3.4,0.62,0.67,P,1,3,-60,male
7,1,40,2.9,0.76,0.37,P,2,3,-47,male
7,2,32,3.1,0.01,-0.8,P,1,3,-62,male
7,3,35.5,3.3,-0.2,0.19,P,1,4,-65,male
7,3,41,2.8,0.2,-0.11,P,1,4,-59,male
7,5,48,3.7,0.26,0.29,P,1,5,-62,female
7,2,27,3.6,-0.2,0.23,P,1,3,-61,male
7,3,33,2.5,-0.75,-0.74,P,1,4,-40,male
7,2,28,3.5,-1.81,NA,,1,4,NA,female
7,3,43,2.8,0.35,-0.69,,2,4,NA,male
7,1,35,3.2,1.33,1.25,P,1,4,-60,female
7,1,23.5,3.3,-2.61,NA,,1,3,NA,female
7,3,35,2.8,-1.72,-1.61,F,1,5,-61,male
7,2,34,3,-0.39,0.36,P,1,2,-62,male
7,NA,23,2.8,-0.93,NA,,2,3,NA,female
7,3,38,3.1,-2.49,-1.94,P,1,5,-60,male
4,3,33,2.3,0.14,0.02,P,1,4,-57,male
7,1,40,3.5,-0.06,0.03,P,1,5,-62,male
7,2,41,2.5,1.11,1.27,P,1,3,-56,male
7,1,48,2.6,-0.55,-0.85,P,1,4,-65,male
7,1,43,3.7,1.56,1.88,P,1,3,-56,female
7,1,37.5,3.5,-0.63,-0.23,P,1,3,-67,female
7,3,37,3.6,0.23,0.33,P,1,3,-62,female
7,1,42,3.8,-0.69,-0.46,P,1,4,-60,female
7,4,44,3.5,-0.56,-0.68,P,1,4,-62,female
NA,1,48,2.4,NA,NA,P,1,3,-60,male
7,NA,33.7,3.2,1.43,0.95,P,2,3,-60,male
6,3,30,2.9,-0.99,-1.07,F,1,5,-59,female
2,3,19,3,-0.92,-1.46,P,1,1,-59,female
2,1,31,3.1,-1.34,0.17,P,1,2,NA,male
2,1,42,2.6,-0.94,-1.39,F,1,3,-66,male
7,3,37.5,2.6,0.29,-0.03,P,1,4,-59,female
7,3,38,3,NA,NA,,1,3,NA,female
7,2,33,3.6,0.9,0.73,P,1,3,-61,male
7,6,28.5,2.8,1.49,2.73,P,1,3,-61,female
2,4,45,3.6,-0.58,-0.35,P,1,3,-62,male
6,1,32,3.4,-1.13,-0.97,F,1,2,-62,female
2,3,37,3.4,-0.68,-0.71,P,1,4,-62,female
3,3,31,3.3,-0.59,-0.76,P,1,4,-62,female
7,1,41,3.5,0.08,0.34,P,1,3,-58,male
6,1,29.5,3.4,-1.03,-1.39,P,1,4,NA,female
7,3,39,3.3,-1.86,-0.6,,1,5,NA,female
4,5,37,3.3,-1.07,-1.18,F,1,1,-56,male
3,3,23,3.1,-0.87,-1.41,F,1,NA,-45,male
7,1,42,3.8,0.19,0.21,P,1,3,-62,female
7,1,43,3.2,0.88,0.69,P,1,4,-62,male
7,5,36,2.6,NA,NA,P,1,5,-39,female
7,3,21,3.6,NA,NA,,1,4,NA,female
3,3,29,2.2,NA,NA,,1,2,NA,female
7,1,45,3.5,-0.13,0.01,P,1,3,-64,female
7,3,47,2.9,0.04,0.18,P,1,4,-60,female
2,1,39,2.8,-0.6,-1.12,F,1,3,-62,male
7,1,41,3.4,-0.07,0.01,P,1,3,-47,male
7,4,38,3.3,-0.73,-0.2,P,2,3,-61,female
2,1,44,3.1,-1.66,-0.49,P,1,3,-61,female
7,3,33.5,3.1,-1.41,-1.66,,1,3,NA,male
7,3,39,3.4,0.19,0.5,P,1,5,-61,female
7,3,40.5,2.5,-0.15,-0.02,P,1,4,-61,male
7,1,41,3.9,0.71,0.62,P,1,4,-60,female
3,3,29,2.4,-2.26,-1.98,F,1,3,-62,male
7,1,34,3.9,-0.03,-0.43,P,1,5,-62,female
7,3,42,3.8,1.11,1.38,P,1,3,-62,male
7,4,38,3,0.56,-0.06,P,2,3,-46,male
2,3,33,NA,0.89,0.98,P,1,4,-58,female
7,3,37,2.3,1.04,0.6,P,1,2,-61,male
7,3,38,3.8,1.69,1.42,P,1,5,-61,male
2,1,38,3.2,-0.35,-0.61,P,1,3,-55,male
7,3,47,2.2,-0.86,-1.99,F,1,4,-57,female
7,3,25.5,3.6,-0.63,-0.2,P,1,4,-41,female
7,3,34,3.4,-0.39,0.28,P,1,3,-55,male
7,3,40,3.5,-1.25,-2.08,F,1,3,-62,male
7,1,38,3.2,0.31,-0.39,P,1,4,-66,male
7,4,40,3.3,0.74,0.76,P,1,4,-56,male
7,2,26,2.8,-2.19,NA,,1,2,NA,male
7,6,40,3.4,1.86,1.87,P,1,4,-58,female
7,4,41,1.8,0.21,-0.45,P,2,4,-43,male
7,3,32.5,2.9,0.85,0.41,P,2,5,-42,female
7,2,30,2.8,-1.51,NA,,1,3,NA,female
7,3,41,3.4,0.66,0.35,P,1,5,-62,female
7,1,40,3.5,-0.06,-0.23,P,1,2,-57,male
7,1,42,3,-0.05,-0.09,P,2,4,-59,female
7,3,35,3.7,0.78,0.74,P,1,3,-47,male
7,3,39,2.8,0.61,0.83,P,1,2,-62,female
7,3,38,3.2,0.48,0.1,P,1,NA,-55,male
6,3,36,2.7,-1.28,-1.36,P,1,3,-60,female
7,5,40,3.4,1.65,1.84,,1,5,NA,female
7,4,37,3.3,0.54,0.12,P,1,5,-62,male
7,3,36,2.9,-0.03,0.42,P,1,4,-56,male
7,3,37.5,3.1,0.58,0.31,,1,4,NA,male
7,3,37.5,3.6,0.65,0.56,P,1,4,-62,male
7,3,46,3.2,1.34,0.55,P,2,2,-50,female
3,1,24,3.5,-0.39,-0.27,P,1,3,-59,female
7,3,33,3.2,1.23,1.18,P,1,4,-61,female
7,3,33.5,3.3,0.6,0.41,P,1,4,-61,female
7,2,33,3.6,NA,NA,,1,4,NA,male
7,6,39,3,1.56,1.77,P,1,3,-55,female
7,4,42,4,1.66,1.26,P,1,4,-62,female
7,NA,25.5,3.1,0.99,1.17,P,2,5,-65,male
7,1,37,3.7,0.62,NA,,1,4,NA,male
4,3,25,3,-3.72,NA,,1,2,NA,female
7,3,41,2.5,0.59,NA,P,2,3,-58,male
7,4,34,3.8,0.38,0.49,P,1,3,-62,female
7,3,35,3.3,-0.2,-0.1,P,1,3,-62,female
7,3,35,3.2,0.15,0.45,P,1,4,-62,male
7,3,37,3,-0.05,-1.15,P,2,3,-56,male
7,3,40,3.3,1.2,0.32,P,1,3,-60,female
2,4,43,3.7,1.95,2.27,,1,3,NA,female
7,3,35,3.6,-0.79,-0.65,P,1,3,-43,female
7,1,41,3.8,0.62,0.77,P,1,3,-55,male
7,5,43,3.6,0.08,0.41,,1,4,NA,female
7,1,34,2.1,0.74,0.46,P,2,3,-53,male
7,1,41,3.6,-1.59,0.67,P,1,4,-58,male
7,3,32,3.3,1.47,1.04,P,1,4,-61,female
7,5,47,3.5,0.55,-0.18,,1,5,NA,male
7,4,45,3.8,1.12,1.58,P,1,5,-53,male
7,3,39,3.9,0.54,0.58,P,1,3,-51,female
3,6,22,2,-3.13,NA,,1,3,NA,female
2,4,36,3.5,0.17,0.07,P,1,3,-66,male
7,3,29,3.3,-0.98,-1.04,F,1,3,-54,male
6,3,32,3.5,-0.13,-0.21,P,1,2,-62,female
2,4,41,3.8,-1.37,-1.62,P,1,3,-62,male
7,1,43,3.3,0.14,-0.71,P,1,2,-58,male
7,NA,17,3.5,0.2,-0.55,F,2,2,-60,male
3,6,28,2.9,-1.34,-1.5,P,1,1,-39,female
7,3,40.5,3.2,1.08,1.04,P,1,4,-60,female
7,3,29.5,2.5,0.69,1.2,P,2,3,-49,male
7,3,34,3.3,1.15,0.42,P,2,3,-44,male
7,3,35,2.9,-0.86,-0.69,P,1,4,-54,female
7,5,36,3.5,2.03,NA,P,1,4,-62,male
7,2,33,2.7,-0.51,-0.27,P,1,4,-62,male
5,3,37,2.6,0.11,0.01,F,2,3,-57,male
7,3,37,3.8,1.74,1.61,,1,4,NA,female
7,4,27.7,3.1,1.37,0.85,P,1,3,-56,male
2,1,22,NA,-1.21,-1.42,,1,4,NA,male
7,5,46,3.5,-0.5,NA,P,1,4,-61,male
7,1,30,1.6,-0.61,-1.07,,2,4,NA,male
7,NA,21.5,2.6,-0.07,NA,P,1,3,-53,male
7,3,39,3.1,0.99,1.36,P,1,4,-60,male
7,1,39,3.3,-0.3,-0.82,P,1,5,-67,female
7,4,42,3.7,0.61,0.87,P,1,4,-61,male
7,1,38,3.9,1.46,1.37,P,1,3,-62,male
7,6,33,2.8,NA,NA,F,1,4,-62,female
7,4,35,3.3,-0.73,0.38,P,1,4,-60,female
7,3,39,2.7,0.61,-0.25,P,1,4,-60,male
7,5,44,3.8,2.05,1.99,,1,5,NA,male
7,5,40,3.8,0.55,0.62,P,1,4,-60,female
7,1,38,3,-0.26,NA,,1,4,NA,female
2,4,46,3.4,0.54,0.67,P,1,3,-61,female
7,2,40,2.8,-0.4,-0.71,P,1,4,-62,male
7,3,31,3.7,-0.03,-0.22,P,1,2,-58,female
7,3,34,3.5,0.19,0.64,P,1,3,-46,female
7,1,40,3,-0.24,-0.14,P,1,3,-48,male
7,1,35,3.7,0.74,0.79,P,1,2,-58,female
7,3,31,3.2,0.08,-0.15,P,1,4,-62,female
2,3,31,3.2,-2.42,NA,,1,4,NA,female
7,5,45,3.8,-1.28,-0.79,P,1,3,-60,female
7,4,38,2.6,2.24,2.17,P,2,4,-58,male
7,3,34,2.7,-2.05,NA,,1,4,NA,male
7,3,40,3.4,0.26,0.23,P,1,4,-52,female
7,3,38,3.5,-0.62,-0.88,P,1,4,-61,male
7,3,32,3.9,-0.74,-1.22,F,1,3,-43,female
7,1,37,2.8,-0.09,0.45,P,2,4,-60,male
7,2,34,2.9,-0.83,-1.12,P,1,2,-55,male
2,1,35,3.5,-1.26,-0.82,,1,4,NA,male
7,5,35.5,3.5,1.48,0.46,P,1,4,-62,male
7,1,40,4,1.71,2.21,P,1,4,-62,female
3,1,22,2.6,-0.99,-1.42,F,1,3,-61,female
3,1,30,3.5,-0.21,0.14,P,1,NA,-60,female
7,4,35,3.1,-1.38,NA,,2,4,NA,male
7,3,41,2.4,-0.02,0.23,P,1,5,-39,female
7,3,39,2.3,-0.03,-0.26,P,1,5,-59,male
7,1,38,3.3,0.22,0.63,P,1,4,-48,male
7,3,35,3.4,NA,NA,,1,4,NA,male
7,1,40,3.7,0.35,0.52,P,1,4,-63,female
7,3,35,2.6,-0.28,-0.37,P,1,3,-59,female
7,3,39,3,-1.7,-2.01,P,1,3,-41,female
7,6,29,2,0.44,0.17,P,1,3,-40,male
7,3,35,3.7,-0.79,-1.59,F,1,3,-52,male
2,2,29,3,-1.56,-1.75,F,1,3,-62,male
7,4,36,2.7,0.26,0,P,1,4,-60,male
3,4,28,3.3,1.37,-1.94,F,1,3,-45,female
3,4,34,3.2,-0.32,-3.19,P,1,2,-65,female
7,1,31,3.8,-0.45,-0.68,P,1,2,-48,male
7,3,38,3.4,2.34,2.06,P,1,3,-61,male
7,2,30,2.7,-0.28,-0.9,P,1,4,-59,male
7,1,37,3.8,0.58,0.49,P,1,3,-60,female
7,3,37.5,3.1,0.03,-0.17,P,1,4,-61,female
7,1,44,3.4,0.51,0.25,P,1,3,-63,male
7,1,44,3.2,0.48,1.22,P,1,4,-61,female
7,3,36,3,0.36,0.06,P,1,4,-61,male
7,1,34,3.5,-0.06,-0.3,P,1,4,-62,female
7,2,33,2.5,-0.29,-1.06,P,1,3,-61,male
7,1,44,3.7,0.54,0.84,P,1,3,-63,male
7,3,33,3.5,NA,NA,,1,3,NA,male
7,5,48,3.8,1.55,NA,P,1,2,-67,male
7,4,34,3.3,NA,NA,,2,4,NA,male
7,3,31,3.5,-1.39,NA,,1,4,NA,male
7,3,40,2.4,1.27,0.13,P,1,4,-66,female
7,3,40,2.5,-0.52,-0.72,P,1,4,-53,male
7,1,44,3.8,0.36,0.12,P,1,3,-62,female
7,3,33,3.1,1.33,0.71,F,1,1,-56,female
7,3,31,3.2,0.94,1.03,P,1,4,-62,male
7,1,40,3.3,0.49,0.53,P,1,4,-62,male
2,2,23,NA,NA,NA,,1,2,NA,male
7,5,38.5,3.8,0.49,NA,P,1,3,-61,male
7,5,38,3.1,0.8,1.01,P,1,5,-58,male
7,3,36,2.9,0.08,0.85,P,1,2,-37,female
7,3,43,3,2.59,2.46,P,1,4,-62,male
7,3,33.5,2.9,-1.04,-1.48,F,1,4,-61,female
7,4,41,3.8,0.42,0.01,P,1,4,-60,female
7,3,42,4,0.07,0.79,P,1,2,-61,female
7,1,43,3.9,NA,NA,,1,3,NA,female
7,2,34,2.6,0.27,-0.84,P,2,2,-45,male
7,2,37,3.6,NA,-1.26,P,1,5,-62,female
7,2,29.5,2.6,0.22,-0.14,P,2,3,-60,male
7,3,45,3.7,0.58,0.11,,2,4,NA,female
3,3,39,2.1,-0.11,-1.3,P,1,4,-57,male
7,3,30,3.5,-0.81,-0.45,P,1,4,-62,female
7,4,39,3.7,-0.29,0.38,P,1,3,-62,male
3,6,19,3.2,0.28,0.87,P,1,1,-35,female
7,4,41,3.3,-0.06,-0.36,,1,4,NA,female
7,1,33,3.4,1.19,0.77,P,1,3,-62,male
7,3,36,3.4,0.66,0.82,P,1,4,-61,female
7,3,36,3.8,0.88,1.08,P,1,2,-61,female
7,2,39,3.1,-0.87,-1.19,,1,4,NA,male
7,3,40,3.4,1.01,0.64,P,1,4,-62,female
7,5,36,2.4,1.93,-0.14,P,1,5,-54,male
7,3,42,3.1,1.45,1.3,P,1,5,-64,male
7,2,37,3.5,-0.21,-0.52,P,1,2,-63,female
4,6,20,3.5,-1.35,NA,,1,3,NA,male
7,3,33,3.1,0.67,0.1,P,1,4,-62,female
7,3,30,3.1,-0.43,-0.87,F,1,3,-59,female
7,3,34,3.1,0.3,-0.12,P,1,3,-58,female
7,4,38,3.8,1.43,1.82,,1,4,NA,male
7,3,36.5,3.1,-0.56,-0.63,P,1,4,-62,male
7,3,46,3.4,0.2,-0.36,P,1,3,-61,male
7,3,35,3.4,-0.2,-0.64,P,1,4,-61,male
7,4,42,3.9,-1.12,-0.38,P,1,4,-61,female
7,4,40,3.8,0.11,0.39,,1,3,NA,male
7,3,34,3,-1.75,NA,,1,3,NA,male
2,1,35,3.6,-0.22,0.1,P,1,4,-62,female
7,3,36,2.9,NA,NA,,1,4,NA,male
3,3,24,3.6,-1.54,-1.7,F,1,1,-50,male
7,3,39,2.7,-0.23,-0.26,P,1,4,-66,male
7,1,40,3.2,0.32,-0.39,P,1,3,-62,male
7,1,45,3.4,0.69,0.55,P,1,4,-57,male
7,3,41,3.2,NA,NA,,1,4,NA,male
7,1,36,3.5,0.12,-0.94,F,1,3,-62,female
7,3,38,3.1,-0.62,NA,,1,NA,NA,male
7,5,38.5,3.9,-0.32,-0.03,P,1,5,-62,male
7,5,37.5,4,3.48,4.01,P,1,3,-61,male
7,4,47,3.5,0.15,0.08,P,1,5,-60,female
7,1,33,3,1.65,1.94,P,1,4,-62,male
7,1,36,3.2,-0.47,-0.46,P,1,3,-62,female
2,3,29,2.8,0.08,0.28,P,2,3,-60,female
7,3,41,3.2,1.04,0.87,P,1,4,-62,male
7,NA,NA,3.8,1.24,1.3,P,2,3,-59,female
7,5,39,3,NA,NA,P,1,3,-40,female
7,2,36,3.1,NA,NA,,1,4,NA,male
3,1,34,2.7,-1.47,-1.32,P,1,3,-61,female
2,1,30.5,2.9,NA,NA,P,1,3,-61,male
7,2,30,2.8,1.68,1.06,P,2,5,-59,male
3,3,32,3.7,-0.85,-0.42,P,1,3,-62,female
7,3,35,3.4,1.04,1.23,P,1,3,-63,female
7,3,35,3,0.18,-0.06,P,2,3,-44,female
7,4,45,NA,0.44,0.92,P,2,3,-55,male
7,3,37,3.6,-0.02,0.2,P,1,3,-63,female
7,3,37,3.3,NA,NA,P,1,4,-62,female
7,1,40,3.4,-1.06,-0.51,P,1,4,-62,male
7,4,41,3.2,0.97,0.43,P,1,3,-62,female
7,3,27,3.5,0.24,0.06,P,1,4,-61,male
7,3,42,2.3,-0.57,-1.39,P,1,4,-58,male
7,4,35,2.8,-0.58,0.14,P,1,4,-56,female
7,3,35,2.4,0.53,0.23,P,1,2,-56,male
7,3,37,3.4,-1.26,-1.38,P,1,3,-51,female
7,3,37,3.7,NA,NA,,1,3,NA,female
7,4,42,3.9,0.78,0.24,P,1,5,-63,male
6,6,32,2.6,-0.43,-0.89,P,1,3,-62,female
7,3,41,2.8,1.37,1.56,P,1,3,-48,male
7,1,41,3.1,-0.84,-1.41,P,1,4,-62,male
7,1,37,2.8,0.18,-0.62,P,1,4,-62,male
7,1,39,3.2,-1.41,-1,P,1,3,-61,female
7,3,35,2.8,0.15,0.54,P,1,4,-60,female
7,1,42,4,1.88,2.13,P,1,2,-45,female
7,1,34,3.3,-0.75,0.25,P,2,2,-63,female
7,1,34,2.9,-0.7,-1,P,1,5,-60,female
7,3,39,2.9,0.64,0.5,P,1,4,-62,male
7,1,33.5,3.3,0.16,0.41,P,1,3,-58,male
8,3,36,3.3,-1.55,NA,F,1,3,-63,male
7,3,33,2.7,1.04,0.65,P,1,3,-60,male
